n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,Latency,Area
1111,4,3,3,3,512,2,0.000107,10038.308
1112,4,3,3,3,512,4,0.000107,9471.462
1113,4,3,3,3,256,1,0.000105,10399.004
1114,4,3,3,3,256,2,0.000105,10399.004
1115,4,3,3,3,256,4,0.000108,9796.248
1116,4,3,3,3,128,1,0.000108,11347.560
1117,4,3,3,3,128,2,0.000111,11451.034
1118,4,3,3,3,128,4,0.000115,10628.030
1119,4,3,3,3,64,1,0.000110,11699.478
1120,4,3,3,3,64,2,0.000110,11694.690
1121,4,3,3,3,64,4,0.000108,10981.544
1122,4,3,3,3,32,1,0.000112,14302.288
1123,4,3,3,3,32,2,0.000112,14278.348
1124,4,3,3,3,32,4,0.000117,12747.784
1125,4,3,3,4,512,1,0.000022,5846.414
1126,4,3,3,4,512,2,0.000022,5846.414
1127,4,3,3,4,512,4,0.000022,8206.898
1128,4,3,3,4,256,1,0.000024,6748.420
1129,4,3,3,4,256,2,0.000024,6748.420
1130,4,3,3,4,256,4,0.000023,9003.036
1131,4,3,3,4,128,1,0.000024,7692.720
1132,4,3,3,4,128,2,0.000024,7692.720
1133,4,3,3,4,128,4,0.000024,9969.680
1134,4,3,3,4,64,1,0.000024,8659.630
1135,4,3,3,4,64,2,0.000024,8659.630
1136,4,3,3,4,64,4,0.000024,10585.204
1137,4,3,3,4,32,1,0.000025,11657.982
1138,4,3,3,4,32,2,0.000025,11657.982
1139,4,3,3,4,32,4,0.000024,13343.358
1140,4,3,4,1,512,1,0.000116,6124.650
1141,4,3,4,1,512,2,0.000115,6123.320
1142,4,3,4,1,512,4,0.000116,5160.666
1143,4,3,4,1,256,1,0.000117,6411.664
1144,4,3,4,1,256,2,0.000119,6390.118
1145,4,3,4,1,256,4,0.000117,5570.040
1146,4,3,4,1,128,1,0.000118,7333.354
1147,4,3,4,1,128,2,0.000118,7323.246
1148,4,3,4,1,128,4,0.000118,6043.254
1149,4,3,4,1,64,1,0.000118,7185.990
1150,4,3,4,1,64,2,0.000118,7220.570
1151,4,3,4,1,64,4,0.000120,6455.288
1152,4,3,4,1,32,1,0.000120,8850.884
1153,4,3,4,1,32,2,0.000124,8880.144
1154,4,3,4,1,32,4,0.000122,8039.318
1155,4,3,4,2,512,1,0.000082,7563.976
1156,4,3,4,2,512,2,0.000082,7563.976
1157,4,3,4,2,512,4,0.000082,7387.618
1158,4,3,4,2,256,1,0.000083,7997.024
1159,4,3,4,2,256,2,0.000083,7997.024
1160,4,3,4,2,256,4,0.000087,7821.996
1161,4,3,4,2,128,1,0.000085,8742.090
1162,4,3,4,2,128,2,0.000085,8742.090
1163,4,3,4,2,128,4,0.000086,8344.420
1164,4,3,4,2,64,1,0.000085,8754.326
1165,4,3,4,2,64,2,0.000085,8754.326
1166,4,3,4,2,64,4,0.000086,8729.854
1167,4,3,4,2,32,1,0.000093,10673.516
1168,4,3,4,2,32,2,0.000093,10673.516
1169,4,3,4,2,32,4,0.000086,10505.936
1170,4,3,4,3,512,1,0.000107,10038.308
1171,4,3,4,3,512,2,0.000107,10038.308
1172,4,3,4,3,512,4,0.000107,9471.462
1173,4,3,4,3,256,1,0.000105,10399.004
1174,4,3,4,3,256,2,0.000105,10399.004
1175,4,3,4,3,256,4,0.000108,9796.248
1176,4,3,4,3,128,1,0.000108,11347.560
1177,4,3,4,3,128,2,0.000111,11451.034
1178,4,3,4,3,128,4,0.000115,10628.030
1179,4,3,4,3,64,1,0.000110,11699.478
1180,4,3,4,3,64,2,0.000110,11694.690
1181,4,3,4,3,64,4,0.000108,10981.544
1182,4,3,4,3,32,1,0.000112,14302.288
1183,4,3,4,3,32,2,0.000112,14278.348
1184,4,3,4,3,32,4,0.000117,12747.784
1185,4,3,4,4,512,1,0.000022,5846.414
1186,4,3,4,4,512,2,0.000022,5846.414
1187,4,3,4,4,512,4,0.000022,8206.898
1188,4,3,4,4,256,1,0.000024,6748.420
1189,4,3,4,4,256,2,0.000024,6748.420
1190,4,3,4,4,256,4,0.000023,9003.036
1191,4,3,4,4,128,1,0.000024,7692.720
1192,4,3,4,4,128,2,0.000024,7692.720
1193,4,3,4,4,128,4,0.000024,9969.680
1194,4,3,4,4,64,1,0.000024,8659.630
1195,4,3,4,4,64,2,0.000024,8659.630
1196,4,3,4,4,64,4,0.000024,10585.204
1197,4,3,4,4,32,1,0.000025,11657.982
1198,4,3,4,4,32,2,0.000025,11657.982
1199,4,3,4,4,32,4,0.000024,13343.358
1200,8,1,1,1,512,1,0.000303,8122.044
1201,8,1,1,1,512,2,0.000306,8047.298
1202,8,1,1,1,512,4,0.000303,8152.102
1203,8,1,1,1,512,8,0.000303,5967.976
1204,8,1,1,1,256,1,0.000314,8422.890
1205,8,1,1,1,256,2,0.000311,8396.556
1206,8,1,1,1,256,4,0.000312,8450.288
1207,8,1,1,1,256,8,0.000309,6483.218
1208,8,1,1,1,128,1,0.000308,8810.984
1209,8,1,1,1,128,2,0.000307,8691.550
1210,8,1,1,1,128,4,0.000309,9018.198
1211,8,1,1,1,128,8,0.000309,6578.180
1212,8,1,1,1,64,1,0.000306,9080.974
1213,8,1,1,1,64,2,0.000308,9101.190
1214,8,1,1,1,64,4,0.000304,9097.200
1215,8,1,1,1,64,8,0.000305,7042.882
1216,8,1,1,1,32,1,0.000307,10471.888
1217,8,1,1,1,32,2,0.000306,10404.590
1218,8,1,1,1,32,4,0.000313,10412.038
1219,8,1,1,1,32,8,0.000311,8354.528
1220,8,1,1,2,512,1,0.000191,10159.072
1221,8,1,1,2,512,2,0.000191,10159.072
1222,8,1,1,2,512,4,0.000194,10155.880
1223,8,1,1,2,512,8,0.000193,8144.920
1224,8,1,1,2,256,1,0.000195,10513.650
1225,8,1,1,2,256,2,0.000195,10513.650
1226,8,1,1,2,256,4,0.000197,10494.764
1227,8,1,1,2,256,8,0.000191,8483.006
1228,8,1,1,2,128,1,0.000193,10982.874
1229,8,1,1,2,128,2,0.000193,10982.874
1230,8,1,1,2,128,4,0.000197,11036.340
1231,8,1,1,2,128,8,0.000196,9045.064
1232,8,1,1,2,64,1,0.000202,11279.730
1233,8,1,1,2,64,2,0.000202,11279.730
1234,8,1,1,2,64,4,0.000201,11356.604
1235,8,1,1,2,64,8,0.000201,9338.994
1236,8,1,1,2,32,1,0.000203,12799.388
1237,8,1,1,2,32,2,0.000203,12799.388
1238,8,1,1,2,32,4,0.000205,12834.766
1239,8,1,1,2,32,8,0.000203,10796.940
1240,8,1,1,3,512,1,0.000173,11668.090
1241,8,1,1,3,512,2,0.000173,11990.748
1242,8,1,1,3,512,4,0.000172,11796.568
1243,8,1,1,3,512,8,0.000172,10374.266
1244,8,1,1,3,256,1,0.000173,12126.674
1245,8,1,1,3,256,2,0.000174,12498.276
1246,8,1,1,3,256,4,0.000173,12377.512
1247,8,1,1,3,256,8,0.000173,10903.606
1248,8,1,1,3,128,1,0.000142,12859.504
1249,8,1,1,3,128,2,0.000143,13217.806
1250,8,1,1,3,128,4,0.000146,12970.426
1251,8,1,1,3,128,8,0.000142,11836.202
1252,8,1,1,3,64,1,0.000143,13116.194
1253,8,1,1,3,64,2,0.000146,13417.572
1254,8,1,1,3,64,4,0.000151,13286.966
1255,8,1,1,3,64,8,0.000142,11820.508
1256,8,1,1,3,32,1,0.000144,14922.866
1257,8,1,1,3,32,2,0.000145,15115.982
1258,8,1,1,3,32,4,0.000143,15031.128
1259,8,1,1,3,32,8,0.000141,13437.522
1260,8,1,1,4,512,1,0.000119,12588.982
1261,8,1,1,4,512,2,0.000119,12588.982
1262,8,1,1,4,512,4,0.000119,12588.982
1263,8,1,1,4,512,8,0.000119,12622.498
1264,8,1,1,4,256,1,0.000120,12984.790
1265,8,1,1,4,256,2,0.000120,12984.790
1266,8,1,1,4,256,4,0.000120,12984.790
1267,8,1,1,4,256,8,0.000119,13005.538
1268,8,1,1,4,128,1,0.000119,13632.500
1269,8,1,1,4,128,2,0.000119,13632.500
1270,8,1,1,4,128,4,0.000119,13632.500
1271,8,1,1,4,128,8,0.000120,13631.170
1272,8,1,1,4,64,1,0.000112,13916.588
1273,8,1,1,4,64,2,0.000112,13916.588
1274,8,1,1,4,64,4,0.000112,13916.588
1275,8,1,1,4,64,8,0.000112,13903.554
1276,8,1,1,4,32,1,0.000115,15631.490
1277,8,1,1,4,32,2,0.000115,15631.490
1278,8,1,1,4,32,4,0.000115,15631.490
1279,8,1,1,4,32,8,0.000111,15568.182
1280,8,1,2,1,512,1,0.000303,8122.044
1281,8,1,2,1,512,2,0.000306,8047.298
1282,8,1,2,1,512,4,0.000303,8152.102
1283,8,1,2,1,512,8,0.000303,5967.976
1284,8,1,2,1,256,1,0.000314,8422.890
1285,8,1,2,1,256,2,0.000311,8396.556
1286,8,1,2,1,256,4,0.000312,8450.288
1287,8,1,2,1,256,8,0.000309,6483.218
1288,8,1,2,1,128,1,0.000308,8810.984
1289,8,1,2,1,128,2,0.000307,8691.550
1290,8,1,2,1,128,4,0.000309,9018.198
1291,8,1,2,1,128,8,0.000309,6578.180
1292,8,1,2,1,64,1,0.000306,9080.974
1293,8,1,2,1,64,2,0.000308,9101.190
1294,8,1,2,1,64,4,0.000304,9097.200
1295,8,1,2,1,64,8,0.000305,7042.882
1296,8,1,2,1,32,1,0.000307,10471.888
1297,8,1,2,1,32,2,0.000306,10404.590
1298,8,1,2,1,32,4,0.000313,10412.038
1299,8,1,2,1,32,8,0.000311,8354.528
1300,8,1,2,2,512,1,0.000191,10159.072
1301,8,1,2,2,512,2,0.000191,10159.072
1302,8,1,2,2,512,4,0.000194,10155.880
1303,8,1,2,2,512,8,0.000193,8144.920
1304,8,1,2,2,256,1,0.000195,10513.650
1305,8,1,2,2,256,2,0.000195,10513.650
1306,8,1,2,2,256,4,0.000197,10494.764
1307,8,1,2,2,256,8,0.000191,8483.006
1308,8,1,2,2,128,1,0.000193,10982.874
1309,8,1,2,2,128,2,0.000193,10982.874
1310,8,1,2,2,128,4,0.000197,11036.340
1311,8,1,2,2,128,8,0.000196,9045.064
1312,8,1,2,2,64,1,0.000202,11279.730
1313,8,1,2,2,64,2,0.000202,11279.730
1314,8,1,2,2,64,4,0.000201,11356.604
1315,8,1,2,2,64,8,0.000201,9338.994
1316,8,1,2,2,32,1,0.000203,12799.388
1317,8,1,2,2,32,2,0.000203,12799.388
1318,8,1,2,2,32,4,0.000205,12834.766
1319,8,1,2,2,32,8,0.000203,10796.940
1320,8,1,2,3,512,1,0.000173,11668.090
1321,8,1,2,3,512,2,0.000173,11990.748
1322,8,1,2,3,512,4,0.000172,11796.568
1323,8,1,2,3,512,8,0.000172,10374.266
1324,8,1,2,3,256,1,0.000173,12126.674
1325,8,1,2,3,256,2,0.000174,12498.276
1326,8,1,2,3,256,4,0.000173,12377.512
1327,8,1,2,3,256,8,0.000173,10903.606
1328,8,1,2,3,128,1,0.000142,12859.504
1329,8,1,2,3,128,2,0.000143,13217.806
1330,8,1,2,3,128,4,0.000146,12970.426
1331,8,1,2,3,128,8,0.000142,11836.202
1332,8,1,2,3,64,1,0.000143,13116.194
1333,8,1,2,3,64,2,0.000146,13417.572
1334,8,1,2,3,64,4,0.000151,13286.966
1335,8,1,2,3,64,8,0.000142,11820.508
1336,8,1,2,3,32,1,0.000144,14922.866
1337,8,1,2,3,32,2,0.000145,15115.982
1338,8,1,2,3,32,4,0.000143,15031.128
1339,8,1,2,3,32,8,0.000141,13437.522
1340,8,1,2,4,512,1,0.000119,12588.982
1341,8,1,2,4,512,2,0.000119,12588.982
1342,8,1,2,4,512,4,0.000119,12588.982
1343,8,1,2,4,512,8,0.000119,12622.498
1344,8,1,2,4,256,1,0.000120,12984.790
1345,8,1,2,4,256,2,0.000120,12984.790
1346,8,1,2,4,256,4,0.000120,12984.790
1347,8,1,2,4,256,8,0.000119,13005.538
1348,8,1,2,4,128,1,0.000119,13632.500
1349,8,1,2,4,128,2,0.000119,13632.500
1350,8,1,2,4,128,4,0.000119,13632.500
1351,8,1,2,4,128,8,0.000120,13631.170
1352,8,1,2,4,64,1,0.000112,13916.588
1353,8,1,2,4,64,2,0.000112,13916.588
1354,8,1,2,4,64,4,0.000112,13916.588
1355,8,1,2,4,64,8,0.000112,13903.554
1356,8,1,2,4,32,1,0.000115,15631.490
1357,8,1,2,4,32,2,0.000115,15631.490
1358,8,1,2,4,32,4,0.000115,15631.490
1359,8,1,2,4,32,8,0.000111,15568.182
1360,8,1,3,1,512,1,0.000303,8122.044
1361,8,1,3,1,512,2,0.000306,8047.298
1362,8,1,3,1,512,4,0.000303,8152.102
1363,8,1,3,1,512,8,0.000303,5967.976
1364,8,1,3,1,256,1,0.000314,8422.890
1365,8,1,3,1,256,2,0.000311,8396.556
1366,8,1,3,1,256,4,0.000312,8450.288
1367,8,1,3,1,256,8,0.000309,6483.218
1368,8,1,3,1,128,1,0.000308,8810.984
1369,8,1,3,1,128,2,0.000307,8691.550
1370,8,1,3,1,128,4,0.000309,9018.198
1371,8,1,3,1,128,8,0.000309,6578.180
1372,8,1,3,1,64,1,0.000306,9080.974
1373,8,1,3,1,64,2,0.000308,9101.190
1374,8,1,3,1,64,4,0.000304,9097.200
1375,8,1,3,1,64,8,0.000305,7042.882
1376,8,1,3,1,32,1,0.000307,10471.888
1377,8,1,3,1,32,2,0.000306,10404.590
1378,8,1,3,1,32,4,0.000313,10412.038
1379,8,1,3,1,32,8,0.000311,8354.528
1380,8,1,3,2,512,1,0.000191,10159.072
1381,8,1,3,2,512,2,0.000191,10159.072
1382,8,1,3,2,512,4,0.000194,10155.880
1383,8,1,3,2,512,8,0.000193,8144.920
1384,8,1,3,2,256,1,0.000195,10513.650
1385,8,1,3,2,256,2,0.000195,10513.650
1386,8,1,3,2,256,4,0.000197,10494.764
1387,8,1,3,2,256,8,0.000191,8483.006
1388,8,1,3,2,128,1,0.000193,10982.874
1389,8,1,3,2,128,2,0.000193,10982.874
1390,8,1,3,2,128,4,0.000197,11036.340
1391,8,1,3,2,128,8,0.000196,9045.064
1392,8,1,3,2,64,1,0.000202,11279.730
1393,8,1,3,2,64,2,0.000202,11279.730
1394,8,1,3,2,64,4,0.000201,11356.604
1395,8,1,3,2,64,8,0.000201,9338.994
1396,8,1,3,2,32,1,0.000203,12799.388
1397,8,1,3,2,32,2,0.000203,12799.388
1398,8,1,3,2,32,4,0.000205,12834.766
1399,8,1,3,2,32,8,0.000203,10796.940
1400,8,1,3,3,512,1,0.000173,11668.090
1401,8,1,3,3,512,2,0.000173,11990.748
1402,8,1,3,3,512,4,0.000172,11796.568
1403,8,1,3,3,512,8,0.000172,10374.266
1404,8,1,3,3,256,1,0.000173,12126.674
1405,8,1,3,3,256,2,0.000174,12498.276
1406,8,1,3,3,256,4,0.000173,12377.512
1407,8,1,3,3,256,8,0.000173,10903.606
1408,8,1,3,3,128,1,0.000142,12859.504
1409,8,1,3,3,128,2,0.000143,13217.806
1410,8,1,3,3,128,4,0.000146,12970.426
1411,8,1,3,3,128,8,0.000142,11836.202
1412,8,1,3,3,64,1,0.000143,13116.194
1413,8,1,3,3,64,2,0.000146,13417.572
1414,8,1,3,3,64,4,0.000151,13286.966
1415,8,1,3,3,64,8,0.000142,11820.508
1416,8,1,3,3,32,1,0.000144,14922.866
1417,8,1,3,3,32,2,0.000145,15115.982
1418,8,1,3,3,32,4,0.000143,15031.128
1419,8,1,3,3,32,8,0.000141,13437.522
1420,8,1,3,4,512,1,0.000119,12588.982
1421,8,1,3,4,512,2,0.000119,12588.982
1422,8,1,3,4,512,4,0.000119,12588.982
1423,8,1,3,4,512,8,0.000119,12622.498
1424,8,1,3,4,256,1,0.000120,12984.790
1425,8,1,3,4,256,2,0.000120,12984.790
1426,8,1,3,4,256,4,0.000120,12984.790
1427,8,1,3,4,256,8,0.000119,13005.538
1428,8,1,3,4,128,1,0.000119,13632.500
1429,8,1,3,4,128,2,0.000119,13632.500
1430,8,1,3,4,128,4,0.000119,13632.500
1431,8,1,3,4,128,8,0.000120,13631.170
1432,8,1,3,4,64,1,0.000112,13916.588
1433,8,1,3,4,64,2,0.000112,13916.588
1434,8,1,3,4,64,4,0.000112,13916.588
1435,8,1,3,4,64,8,0.000112,13903.554
1436,8,1,3,4,32,1,0.000115,15631.490
1437,8,1,3,4,32,2,0.000115,15631.490
1438,8,1,3,4,32,4,0.000115,15631.490
1439,8,1,3,4,32,8,0.000111,15568.182
1440,8,1,4,1,512,1,0.000303,8122.044
1441,8,1,4,1,512,2,0.000306,8047.298
1442,8,1,4,1,512,4,0.000303,8152.102
1443,8,1,4,1,512,8,0.000303,5967.976
1444,8,1,4,1,256,1,0.000314,8422.890
1445,8,1,4,1,256,2,0.000311,8396.556
1446,8,1,4,1,256,4,0.000312,8450.288
1447,8,1,4,1,256,8,0.000309,6483.218
1448,8,1,4,1,128,1,0.000308,8810.984
1449,8,1,4,1,128,2,0.000307,8691.550
1450,8,1,4,1,128,4,0.000309,9018.198
1451,8,1,4,1,128,8,0.000309,6578.180
1452,8,1,4,1,64,1,0.000306,9080.974
1453,8,1,4,1,64,2,0.000308,9101.190
1454,8,1,4,1,64,4,0.000304,9097.200
1455,8,1,4,1,64,8,0.000305,7042.882
1456,8,1,4,1,32,1,0.000307,10471.888
1457,8,1,4,1,32,2,0.000306,10404.590
1458,8,1,4,1,32,4,0.000313,10412.038
1459,8,1,4,1,32,8,0.000311,8354.528
1460,8,1,4,2,512,1,0.000191,10159.072
1461,8,1,4,2,512,2,0.000191,10159.072
1462,8,1,4,2,512,4,0.000194,10155.880
1463,8,1,4,2,512,8,0.000193,8144.920
1464,8,1,4,2,256,1,0.000195,10513.650
1465,8,1,4,2,256,2,0.000195,10513.650
1466,8,1,4,2,256,4,0.000197,10494.764
1467,8,1,4,2,256,8,0.000191,8483.006
1468,8,1,4,2,128,1,0.000193,10982.874
1469,8,1,4,2,128,2,0.000193,10982.874
1470,8,1,4,2,128,4,0.000197,11036.340
1471,8,1,4,2,128,8,0.000196,9045.064
1472,8,1,4,2,64,1,0.000202,11279.730
1473,8,1,4,2,64,2,0.000202,11279.730
1474,8,1,4,2,64,4,0.000201,11356.604
1475,8,1,4,2,64,8,0.000201,9338.994
1476,8,1,4,2,32,1,0.000203,12799.388
1477,8,1,4,2,32,2,0.000203,12799.388
1478,8,1,4,2,32,4,0.000205,12834.766
1479,8,1,4,2,32,8,0.000203,10796.940
1480,8,1,4,3,512,1,0.000173,11668.090
1481,8,1,4,3,512,2,0.000173,11990.748
1482,8,1,4,3,512,4,0.000172,11796.568
1483,8,1,4,3,512,8,0.000172,10374.266
1484,8,1,4,3,256,1,0.000173,12126.674
1485,8,1,4,3,256,2,0.000174,12498.276
1486,8,1,4,3,256,4,0.000173,12377.512
1487,8,1,4,3,256,8,0.000173,10903.606
1488,8,1,4,3,128,1,0.000142,12859.504
1489,8,1,4,3,128,2,0.000143,13217.806
1490,8,1,4,3,128,4,0.000146,12970.426
1491,8,1,4,3,128,8,0.000142,11836.202
1492,8,1,4,3,64,1,0.000143,13116.194
1493,8,1,4,3,64,2,0.000146,13417.572
1494,8,1,4,3,64,4,0.000151,13286.966
1495,8,1,4,3,64,8,0.000142,11820.508
1496,8,1,4,3,32,1,0.000144,14922.866
1497,8,1,4,3,32,2,0.000145,15115.982
1498,8,1,4,3,32,4,0.000143,15031.128
1499,8,1,4,3,32,8,0.000141,13437.522
1500,8,1,4,4,512,1,0.000119,12588.982
1501,8,1,4,4,512,2,0.000119,12588.982
1502,8,1,4,4,512,4,0.000119,12588.982
1503,8,1,4,4,512,8,0.000119,12622.498
1504,8,1,4,4,256,1,0.000120,12984.790
1505,8,1,4,4,256,2,0.000120,12984.790
1506,8,1,4,4,256,4,0.000120,12984.790
1507,8,1,4,4,256,8,0.000119,13005.538
1508,8,1,4,4,128,1,0.000119,13632.500
1509,8,1,4,4,128,2,0.000119,13632.500
1510,8,1,4,4,128,4,0.000119,13632.500
1511,8,1,4,4,128,8,0.000120,13631.170
1512,8,1,4,4,64,1,0.000112,13916.588
1513,8,1,4,4,64,2,0.000112,13916.588
1514,8,1,4,4,64,4,0.000112,13916.588
1515,8,1,4,4,64,8,0.000112,13903.554
1516,8,1,4,4,32,1,0.000115,15631.490
1517,8,1,4,4,32,2,0.000115,15631.490
1518,8,1,4,4,32,4,0.000115,15631.490
1519,8,1,4,4,32,8,0.000111,15568.182
1520,8,2,1,1,512,1,0.000291,8287.230
1521,8,2,1,1,512,2,0.000293,8292.550
1522,8,2,1,1,512,4,0.000294,8345.750
1523,8,2,1,1,512,8,0.000291,6148.058
1524,8,2,1,1,256,1,0.000297,8615.474
1525,8,2,1,1,256,2,0.000294,8676.388
1526,8,2,1,1,256,4,0.000293,8618.932
1527,8,2,1,1,256,8,0.000294,6483.484
1528,8,2,1,1,128,1,0.000293,9121.140
1529,8,2,1,1,128,2,0.000304,9020.326
1530,8,2,1,1,128,4,0.000292,9033.892
1531,8,2,1,1,128,8,0.000295,6894.720
1532,8,2,1,1,64,1,0.000314,9433.956
1533,8,2,1,1,64,2,0.000303,9482.900
1534,8,2,1,1,64,4,0.000303,9477.846
1535,8,2,1,1,64,8,0.000294,7405.972
1536,8,2,1,1,32,1,0.000294,10846.150
1537,8,2,1,1,32,2,0.000295,10798.536
1538,8,2,1,1,32,4,0.000295,10882.592
1539,8,2,1,1,32,8,0.000292,8726.396
1540,8,2,1,2,512,1,0.000193,10356.444
1541,8,2,1,2,512,2,0.000193,10356.444
1542,8,2,1,2,512,4,0.000189,10436.510
1543,8,2,1,2,512,8,0.000192,8383.788
1544,8,2,1,2,256,1,0.000196,10775.926
1545,8,2,1,2,256,2,0.000196,10775.926
1546,8,2,1,2,256,4,0.000193,10835.776
1547,8,2,1,2,256,8,0.000196,8721.342
1548,8,2,1,2,128,1,0.000196,11328.142
1549,8,2,1,2,128,2,0.000196,11328.142
1550,8,2,1,2,128,4,0.000201,11219.614
1551,8,2,1,2,128,8,0.000201,9146.410
1552,8,2,1,2,64,1,0.000201,11579.512
1553,8,2,1,2,64,2,0.000201,11579.512
1554,8,2,1,2,64,4,0.000202,11774.756
1555,8,2,1,2,64,8,0.000195,9670.962
1556,8,2,1,2,32,1,0.000203,13237.490
1557,8,2,1,2,32,2,0.000203,13237.490
1558,8,2,1,2,32,4,0.000203,13272.336
1559,8,2,1,2,32,8,0.000194,11168.808
1560,8,2,1,3,512,1,0.000142,12800.186
1561,8,2,1,3,512,2,0.000139,12945.954
1562,8,2,1,3,512,4,0.000142,12923.344
1563,8,2,1,3,512,8,0.000142,10938.186
1564,8,2,1,3,256,1,0.000141,13288.030
1565,8,2,1,3,256,2,0.000145,13465.452
1566,8,2,1,3,256,4,0.000141,13575.044
1567,8,2,1,3,256,8,0.000145,11473.910
1568,8,2,1,3,128,1,0.000141,13762.042
1569,8,2,1,3,128,2,0.000144,13873.496
1570,8,2,1,3,128,4,0.000141,13934.144
1571,8,2,1,3,128,8,0.000143,12010.964
1572,8,2,1,3,64,1,0.000145,14234.192
1573,8,2,1,3,64,2,0.000147,14349.104
1574,8,2,1,3,64,4,0.000145,14429.968
1575,8,2,1,3,64,8,0.000144,12346.656
1576,8,2,1,3,32,1,0.000150,16007.614
1577,8,2,1,3,32,2,0.000149,16142.210
1578,8,2,1,3,32,4,0.000151,16083.424
1579,8,2,1,3,32,8,0.000151,14019.264
1580,8,2,1,4,512,1,0.000118,12719.588
1581,8,2,1,4,512,2,0.000118,12719.588
1582,8,2,1,4,512,4,0.000118,12719.588
1583,8,2,1,4,512,8,0.000118,12735.282
1584,8,2,1,4,256,1,0.000127,13271.272
1585,8,2,1,4,256,2,0.000127,13271.272
1586,8,2,1,4,256,4,0.000127,13271.272
1587,8,2,1,4,256,8,0.000130,13242.544
1588,8,2,1,4,128,1,0.000129,13936.538
1589,8,2,1,4,128,2,0.000129,13936.538
1590,8,2,1,4,128,4,0.000129,13936.538
1591,8,2,1,4,128,8,0.000131,13814.178
1592,8,2,1,4,64,1,0.000134,14324.632
1593,8,2,1,4,64,2,0.000134,14324.632
1594,8,2,1,4,64,4,0.000134,14324.632
1595,8,2,1,4,64,8,0.000133,14199.612
1596,8,2,1,4,32,1,0.000135,16198.336
1597,8,2,1,4,32,2,0.000135,16198.336
1598,8,2,1,4,32,4,0.000135,16198.336
1599,8,2,1,4,32,8,0.000136,15935.528
1600,8,2,2,1,512,1,0.000291,8287.230
1601,8,2,2,1,512,2,0.000293,8292.550
1602,8,2,2,1,512,4,0.000294,8345.750
1603,8,2,2,1,512,8,0.000291,6148.058
1604,8,2,2,1,256,1,0.000297,8615.474
1605,8,2,2,1,256,2,0.000294,8676.388
1606,8,2,2,1,256,4,0.000293,8618.932
1607,8,2,2,1,256,8,0.000294,6483.484
1608,8,2,2,1,128,1,0.000293,9121.140
1609,8,2,2,1,128,2,0.000304,9020.326
1610,8,2,2,1,128,4,0.000292,9033.892
1611,8,2,2,1,128,8,0.000295,6894.720
1612,8,2,2,1,64,1,0.000314,9433.956
1613,8,2,2,1,64,2,0.000303,9482.900
1614,8,2,2,1,64,4,0.000303,9477.846
1615,8,2,2,1,64,8,0.000294,7405.972
1616,8,2,2,1,32,1,0.000294,10846.150
1617,8,2,2,1,32,2,0.000295,10798.536
1618,8,2,2,1,32,4,0.000295,10882.592
1619,8,2,2,1,32,8,0.000292,8726.396
1620,8,2,2,2,512,1,0.000193,10356.444
1621,8,2,2,2,512,2,0.000193,10356.444
1622,8,2,2,2,512,4,0.000189,10436.510
1623,8,2,2,2,512,8,0.000192,8383.788
1624,8,2,2,2,256,1,0.000196,10775.926
1625,8,2,2,2,256,2,0.000196,10775.926
1626,8,2,2,2,256,4,0.000193,10835.776
1627,8,2,2,2,256,8,0.000196,8721.342
1628,8,2,2,2,128,1,0.000196,11328.142
1629,8,2,2,2,128,2,0.000196,11328.142
1630,8,2,2,2,128,4,0.000201,11219.614
1631,8,2,2,2,128,8,0.000201,9146.410
1632,8,2,2,2,64,1,0.000201,11579.512
1633,8,2,2,2,64,2,0.000201,11579.512
1634,8,2,2,2,64,4,0.000202,11774.756
1635,8,2,2,2,64,8,0.000195,9670.962
1636,8,2,2,2,32,1,0.000203,13237.490
1637,8,2,2,2,32,2,0.000203,13237.490
1638,8,2,2,2,32,4,0.000203,13272.336
1639,8,2,2,2,32,8,0.000194,11168.808
1640,8,2,2,3,512,1,0.000142,12800.186
1641,8,2,2,3,512,2,0.000139,12945.954
1642,8,2,2,3,512,4,0.000142,12923.344
1643,8,2,2,3,512,8,0.000142,10938.186
1644,8,2,2,3,256,1,0.000141,13288.030
1645,8,2,2,3,256,2,0.000145,13465.452
1646,8,2,2,3,256,4,0.000141,13575.044
1647,8,2,2,3,256,8,0.000145,11473.910
1648,8,2,2,3,128,1,0.000141,13762.042
1649,8,2,2,3,128,2,0.000144,13873.496
1650,8,2,2,3,128,4,0.000141,13934.144
1651,8,2,2,3,128,8,0.000143,12010.964
1652,8,2,2,3,64,1,0.000145,14234.192
1653,8,2,2,3,64,2,0.000147,14349.104
1654,8,2,2,3,64,4,0.000145,14429.968
1655,8,2,2,3,64,8,0.000144,12346.656
1656,8,2,2,3,32,1,0.000150,16007.614
1657,8,2,2,3,32,2,0.000149,16142.210
1658,8,2,2,3,32,4,0.000151,16083.424
1659,8,2,2,3,32,8,0.000151,14019.264
1660,8,2,2,4,512,1,0.000118,12719.588
1661,8,2,2,4,512,2,0.000118,12719.588
1662,8,2,2,4,512,4,0.000118,12719.588
1663,8,2,2,4,512,8,0.000118,12735.282
1664,8,2,2,4,256,1,0.000127,13271.272
1665,8,2,2,4,256,2,0.000127,13271.272
1666,8,2,2,4,256,4,0.000127,13271.272
1667,8,2,2,4,256,8,0.000130,13242.544
